date,time(local time),altitude (m),longitude,latitude,tilt (deg),roll (deg),compass (deg),gyro-x (deg/s),gyro-y (deg/sec),gyro-z (deg/s),pressure (hPa),speed (m/s),acceleration (m/s)
21/11/2018,57:24.0,62.6000061,-75.69669968,45.38399644,0,0,180,17.808695,-10.573913,-25.6,0,0.298375,
21/11/2018,57:25.0,63.3999939,-75.69669205,45.38399644,2.173,-3.6957,101.2651,4.869565,14.052174,-20.173914,988.2397,0.190343,-0.108032
21/11/2018,57:26.0,57.19999695,-75.69666917,45.38395448,0.8392,-1.4686,101.7208,8.904347,11.547826,-5.634783,988.2757,0.072022,-0.118321
21/11/2018,57:28.0,58.30000305,-75.69666917,45.38395448,1.5241,-1.5241,101.0849,6.330435,-3.130435,-18.991304,988.2469,0.102888,0.015433
21/11/2018,57:29.0,59.1000061,-75.69666917,45.38395448,3.4662,-1.9489,101.627,31.026087,8.139131,-4.382609,988.2891,0.08231,-0.020578
21/11/2018,57:30.0,59.1000061,-75.69666917,45.38395448,-0.2142,-3.4293,101.489,33.391304,-3.130435,-5.634783,988.2891,0.0463,-0.036011
21/11/2018,57:31.0,59.19999695,-75.69666917,45.38395448,-0.8708,-1.9597,101.5806,3.617391,-11.826087,-18.226088,988.2981,0.08231,0.036011
21/11/2018,57:32.0,59,-75.69666917,45.38396211,1.9262,-3.8546,101.4465,32.069565,-5.147826,-14.817391,988.2971,0.005144,-0.077166
21/11/2018,57:33.0,59.19999695,-75.69666917,45.38396211,2.5498,-3.4005,100.5239,34.782608,-5.078261,-2.713043,988.2971,0.030866,0.025722
21/11/2018,57:34.0,59.30000305,-75.69666917,45.38396211,2.1915,-2.8494,101.4465,16.486956,-0.13913,4.104348,988.2971,0.015433,-0.015433
21/11/2018,57:35.0,59.3999939,-75.69666917,45.38396211,1.8656,-2.6953,101.853,27.826086,12.173913,-11.408695,988.2971,0.030866,0.015433
21/11/2018,57:36.0,59.5,-75.69666917,45.38396211,0.4415,-3.7552,101.3099,11.130435,1.321739,-16.278261,988.2971,0.005144,-0.025722
21/11/2018,57:37.0,59.3999939,-75.69666917,45.38396211,0.4404,-2.2025,101.4465,33.808697,-17.460869,-11.060869,988.2971,0.005144,0
21/11/2018,57:38.0,59.19999695,-75.69666917,45.38396211,1.8087,-2.94,101.3099,29.913044,5.565217,-16.347826,988.2971,0.010289,0.005144
21/11/2018,57:39.0,59.1000061,-75.69666917,45.38396211,1.2913,-2.1524,101.3099,11.2,4.521739,-27.826086,988.2791,0.010289,0
21/11/2018,57:40.0,58.8999939,-75.69666917,45.38396211,0.8873,-2.6627,101.3551,22.608696,8.486957,-16,988.2791,0.005144,-0.005144
21/11/2018,57:41.0,58.80000305,-75.69666917,45.38396211,-1.101,-1.9822,101.2651,4.8,-8.069565,-15.443479,988.3134,0,-0.005144
21/11/2018,57:42.0,58.80000305,-75.69666917,45.38396211,0.8316,-3.7445,101.4006,5.217391,-3.756522,-8.069565,988.2955,0.005144,0.005144
21/11/2018,57:43.0,58.8999939,-75.69666917,45.38396211,0.8269,-1.8607,101.2651,6.4,13.426087,-3.617391,988.2955,0.010289,0.005144
21/11/2018,57:44.0,58.80000305,-75.69666917,45.38396211,1.9489,-3.4662,101.2651,27.130434,9.947826,-7.165217,988.3247,0.005144,-0.005144
21/11/2018,57:45.0,58.80000305,-75.69666917,45.38396211,0.4264,-4.2678,101.5346,23.86087,-5.982609,-2.573913,988.3247,0,-0.005144
21/11/2018,57:46.0,58.8999939,-75.69666917,45.38396211,1.7008,-3.1902,101.1292,34.365219,0.765217,-10.504348,988.307,0,0
21/11/2018,57:47.0,58.80000305,-75.69666917,45.38396211,1.786,-3.7974,101.7208,4.730435,-15.443479,-0.904348,988.307,0.015433,0.015433
21/11/2018,57:48.0,58.8999939,-75.69666917,45.38396211,-1.086,-4.3479,101.1766,23.165216,0.069565,-10.156522,988.307,0.010289,-0.005144
21/11/2018,57:49.0,58.8999939,-75.69666917,45.38396211,4.8929,-4.0404,101.5806,23.165216,9.391304,-14.608696,988.2989,0.005144,-0.005144
21/11/2018,57:50.0,59.1000061,-75.69667679,45.38396211,1.4728,-2.5253,101.2642,32.765217,-5.982609,-9.73913,988.2989,0.005144,0
21/11/2018,57:51.0,59.1000061,-75.69667679,45.38396211,2.1304,-4.4773,101.2651,6.817391,-7.373913,-10.226087,988.3102,0,-0.005144
21/11/2018,57:52.0,59.1000061,-75.69667679,45.38396211,1.9458,-4.7609,101.3551,30.81739,-11.617392,-5.217391,988.2639,0,0
21/11/2018,57:53.0,59.1000061,-75.69667679,45.38396211,1.8988,-3.377,101.2207,19.130434,-6.886957,-16.765217,988.2856,0.005144,0.005144
21/11/2018,57:54.0,59.1000061,-75.69667679,45.38396211,1.8404,-1.4314,101.5346,22.747826,-17.391304,1.321739,988.2882,0.010289,0.005144
21/11/2018,57:55.0,59.1000061,-75.69667679,45.38396211,-0.2137,-1.7098,101.5806,26.713043,-1.6,-10.504348,988.3036,0.005144,-0.005144
21/11/2018,57:56.0,59.1000061,-75.69667679,45.38396211,1.0895,-4.799,101.1766,35.200001,2.921739,-7.652174,988.3119,0,-0.005144
21/11/2018,57:57.0,59.1000061,-75.69667679,45.38396211,1.088,-5.6663,101.4437,21.565218,-12.243478,-16.347826,988.3216,0.005144,0.005144
21/11/2018,57:58.0,59.1000061,-75.69667679,45.38396211,1.5233,-2.3942,101.5346,9.6,7.930435,-15.721739,988.3216,0.005144,0
21/11/2018,57:59.0,59.1000061,-75.69667679,45.38396211,2.1884,-4.1606,101.4927,23.791304,1.391304,-11.756522,988.2934,0.005144,0
21/11/2018,58:00.0,59.1000061,-75.69667679,45.38396211,-0.8445,-2.957,101.2207,7.095652,-5.217391,-8.834783,988.3292,0.005144,0
21/11/2018,58:01.0,59.1000061,-75.69667679,45.38396211,3.2027,-1.2805,101.4006,15.860869,0.208696,-16.695652,988.3292,0.005144,0
21/11/2018,58:02.0,59.1000061,-75.69667679,45.38396211,0,-4.2679,101.4437,6.53913,-3.408696,-3.826087,988.3292,0.005144,0
21/11/2018,58:03.0,59.1000061,-75.69667679,45.38396211,0.8925,-4.4666,101.5806,8.904347,10.086957,-0.765217,988.3292,0.005144,0
21/11/2018,58:04.0,59.1000061,-75.69667679,45.38396211,4.3924,-3.0731,101.6737,47.165218,7.095652,-1.043478,988.3188,0,-0.005144
21/11/2018,58:05.0,59.1000061,-75.69667679,45.38396211,2.4072,-3.2104,101.6206,27.269566,2.852174,-7.304348,988.3188,0,0
21/11/2018,58:06.0,59.1000061,-75.69667679,45.38396211,2.7547,-2.1186,101.4006,17.18261,3.895652,-16.834784,988.3273,0.005144,0.005144
21/11/2018,58:07.0,59.1000061,-75.69667679,45.38396211,1.285,-3.4285,101.4927,13.982609,-2.504348,-10.643478,988.3275,0.005144,0
21/11/2018,58:08.0,59.1000061,-75.69667679,45.38396211,2.5073,-1.0444,101.2651,24.556522,-12.452174,1.043478,988.3275,0.005144,0
21/11/2018,58:09.0,59.1000061,-75.69667679,45.38396211,2.946,-1.0517,101.8058,24.278261,4.313044,-7.860869,988.3145,0,-0.005144
21/11/2018,58:10.0,59.1000061,-75.69667679,45.38396211,3.3303,-4.4423,101.489,25.6,1.6,0.417391,988.3145,0.005144,0.005144
21/11/2018,58:11.0,59.1000061,-75.69667679,45.38396211,2.1351,-2.3487,101.6664,22.121738,7.721739,-8.834783,988.2851,0.005144,0
21/11/2018,58:12.0,59.1000061,-75.69667679,45.38396211,1.5018,-4.9402,101.3988,12.452174,0.904348,-3.060869,988.3081,0.005144,0
21/11/2018,58:13.0,59.1000061,-75.69667679,45.38396211,2.3906,-3.4784,101.5346,2.434783,3.478261,2.434783,988.3328,0,-0.005144
21/11/2018,58:14.0,59.1000061,-75.69667679,45.38396211,0.6356,-3.1796,101.5752,12.939131,1.182609,-7.234783,988.357,0.005144,0.005144
21/11/2018,58:15.0,59.1000061,-75.69667679,45.38396211,0.4223,-2.9572,102.4029,6.330435,0.486957,-0.417391,988.404,0.005144,0
21/11/2018,58:16.0,59.1000061,-75.69667679,45.38396211,-2.6215,-1.5288,101.4854,22.4,0.973913,6.886957,988.3109,0.005144,0
21/11/2018,58:17.0,59.1000061,-75.69667679,45.38396211,1.505,-3.2264,101.5346,33.739132,-0.765217,-16.626087,988.3337,0,-0.005144
21/11/2018,58:18.0,59.1000061,-75.69667679,45.38396211,1.9005,-2.3231,101.5346,23.791304,-5.913043,-17.391304,988.3337,0,0
21/11/2018,58:19.0,59.1000061,-75.69667679,45.38396211,0.2219,-5.556,99.6051,27.617392,-0.626087,-7.026087,988.3218,0.005144,0.005144
21/11/2018,58:20.0,59.1000061,-75.69667679,45.38396211,1.3004,-2.8184,101.489,32.13913,2.086957,-13.07826,988.3656,0.005144,0
21/11/2018,58:21.0,59.1000061,-75.69667679,45.38396211,0,-3.3146,101.6664,0.556522,0,-9.252174,988.3656,0.005144,0
21/11/2018,58:22.0,59.1000061,-75.69667679,45.38396211,-1.1118,-4.0056,101.627,22.330435,9.113044,1.321739,988.3656,0.005144,0
21/11/2018,58:23.0,59.1000061,-75.69667679,45.38396211,1.2802,-3.4157,101.5346,20.452173,5.704348,5.286956,988.3414,0.005144,0
21/11/2018,58:24.0,59.1000061,-75.69667679,45.38396211,0.6529,-2.6123,101.6664,27.408695,-10.086957,-18.017391,988.3395,0.005144,0
21/11/2018,58:25.0,59.1000061,-75.69667679,45.38396211,-1.2675,-2.1128,101.4437,4.521739,-8.278261,-18.086956,988.3196,0.005144,0
21/11/2018,58:26.0,59.1000061,-75.69667679,45.38396211,0.671,-2.0133,101.6206,20.313044,0.278261,-1.252174,988.3196,0.005144,0
21/11/2018,58:27.0,59.1000061,-75.69667679,45.38396211,3.6643,-7.7783,101.3988,2.504348,5.147826,-10.504348,988.3141,0.005144,0
21/11/2018,58:28.0,59.1000061,-75.69667679,45.38396211,1.2391,-3.0989,98.0298,20.66087,-0.347826,-0.765217,988.3141,0,-0.005144
21/11/2018,58:29.0,59.1000061,-75.69667679,45.38396211,3.0712,-4.8296,100.6603,18.086956,-8.347826,-12.034782,988.3141,0.005144,0.005144
21/11/2018,58:30.0,59.1000061,-75.69667679,45.38396211,1.5398,-5.9493,101.7125,22.191305,2.504348,-8.973913,988.2894,0,-0.005144
21/11/2018,58:31.0,59.1000061,-75.69667679,45.38396211,1.3177,-4.6165,101.5346,8.417392,-9.73913,-4.243478,988.2894,0.005144,0.005144
21/11/2018,58:32.0,59.1000061,-75.69667679,45.38396211,0.6792,-5.2146,101.3988,29.07826,-2.921739,14.121739,988.2894,0.005144,0
21/11/2018,58:33.0,59.1000061,-75.69667679,45.38396211,1.5286,-2.8396,101.3542,28.52174,-10.434783,-16.13913,988.2894,0,-0.005144
21/11/2018,58:34.0,59.1000061,-75.69667679,45.38396211,2.0516,-2.5078,101.8058,19.408695,-16.904348,-9.947826,988.2894,0.005144,0.005144
21/11/2018,58:35.0,59.1000061,-75.69667679,45.38396211,1.683,-2.525,101.3988,22.469564,1.947826,3.686956,988.3259,0.005144,0
21/11/2018,58:36.0,59.1000061,-75.69667679,45.38396211,1.2812,-2.5631,101.489,14.121739,-3.617391,-5.078261,988.2796,0.005144,0
21/11/2018,58:37.0,59.1000061,-75.69667679,45.38396211,3.2474,-3.0307,101.3542,26.92174,-6.121739,-3.756522,988.2625,0.010289,0.005144
21/11/2018,58:38.0,59.1000061,-75.69667679,45.38396211,-0.4461,-4.6894,101.3542,5.147826,14.608696,-12.104348,988.3285,0.005144,-0.005144
21/11/2018,58:39.0,59.1000061,-75.69667679,45.38396211,-0.8653,-4.5475,101.3988,27.408695,0.278261,-3.060869,988.3539,0.010289,0.005144
21/11/2018,58:40.0,59.1000061,-75.69667679,45.38396211,0.8626,-4.1005,101.6664,23.652174,0.417391,-0.208696,988.2847,0,-0.010289
21/11/2018,58:41.0,59.1000061,-75.69667679,45.38396211,0.4352,-2.6124,101.3988,18.295652,2.086957,-14.817391,988.3748,0.005144,0.005144
21/11/2018,58:42.0,59.1000061,-75.69667679,45.38396211,2.2003,-2.6406,101.3542,29.495651,2.852174,-22.121738,988.3307,0.005144,0
21/11/2018,58:43.0,59.1000061,-75.69667679,45.38396211,-0.6556,-1.9673,101.489,19.130434,14.121739,-0.417391,988.3307,0.005144,0
21/11/2018,58:44.0,59.1000061,-75.69667679,45.38396211,1.4889,-2.7659,101.6206,18.017391,4.313044,-5.982609,988.3307,0.005144,0
21/11/2018,58:45.0,59.1000061,-75.69667679,45.38396211,3.3293,-1.0399,101.8058,21.565218,0.904348,-7.791304,988.3687,0.005144,0
21/11/2018,58:46.0,59.1000061,-75.69667679,45.38396211,0.4223,-2.9572,101.3988,9.321739,1.252174,-8.695652,988.3961,0.005144,0
21/11/2018,58:47.0,59.1000061,-75.69667679,45.38396211,-0.4302,-3.0127,101.5301,31.86087,-3.2,-7.513043,988.3959,0.005144,0
21/11/2018,58:48.0,59.1000061,-75.69667679,45.38396211,-0.6258,-3.9665,101.1792,33.739132,3.2,-6.608696,988.3815,0,-0.005144
21/11/2018,58:49.0,59.1000061,-75.69667679,45.38396211,2.2272,-5.3518,101.266,17.878262,2.365217,-12.939131,988.3947,0,0
21/11/2018,58:50.0,59.1000061,-75.69667679,45.38396211,0,-4.4148,101.3542,32.556522,-9.182609,-6.886957,988.3776,0.005144,0.005144
21/11/2018,58:51.0,59.1000061,-75.69667679,45.38396211,1.2967,-1.2967,101.5752,12.104348,8.208695,-5.356522,988.3776,0,-0.005144
21/11/2018,58:52.0,59.1000061,-75.69667679,45.38396211,0.8423,-1.2635,101.7589,31.582609,0.765217,12.452174,988.3877,0.005144,0.005144
21/11/2018,58:53.0,59.1000061,-75.69667679,45.38396211,-0.8906,-2.8954,101.5301,21.565218,-3.547826,-1.321739,988.3877,0,-0.005144
21/11/2018,58:54.0,59.1000061,-75.69667679,45.38396211,2.4933,-3.7414,101.489,25.530436,3.686956,-21.982609,989.97,0.005144,0.005144
21/11/2018,58:55.0,59.1000061,-75.69667679,45.38396211,2.5228,-2.9436,101.9829,34.504349,-11.895652,-6.121739,989.87,0.005144,0
21/11/2018,58:56.0,59.1000061,-75.69667679,45.38396211,-1.0681,-2.1365,101.4437,7.026087,11.826087,-10.504348,989.404,0,-0.005144
21/11/2018,58:57.0,59.1000061,-75.69667679,45.38396211,2.1648,-3.6818,101.9356,0.069565,-15.582608,1.947826,989.559,0.005144,0.005144
21/11/2018,58:58.0,59.1000061,-75.69667679,45.38396211,-0.2216,-3.5487,101.266,21.565218,-1.182609,-16.486956,989.305,0.005144,0
21/11/2018,58:59.0,59.1000061,-75.69667679,45.38396211,0.8853,-4.6528,101.8058,34.017391,0,-22.121738,989.305,0.005144,0
21/11/2018,59:00.0,59.1000061,-75.69667679,45.38396211,3.1453,-4.8261,101.2669,10.434783,-0.069565,-10.504348,989.608,0,-0.005144
21/11/2018,59:01.0,59.1000061,-75.69667679,45.38396211,0.9027,-4.7443,101.8887,14.330435,11.408695,-15.373913,989.75,0,0
21/11/2018,59:02.0,59.1000061,-75.69667679,45.38396211,2.8162,-2.5994,101.5752,30.4,-5.495652,-3.895652,989.541,0.005144,0.005144
21/11/2018,59:03.0,59.1000061,-75.69667679,45.38396211,0.2088,-5.856,101.4854,14.53913,4.034782,-5.008696,989.541,0,-0.005144
21/11/2018,59:04.0,59.1000061,-75.69667679,45.38396211,0.8749,-4.8176,101.3099,30.052174,11.060869,-10.295652,989.24,0.005144,0.005144
21/11/2018,59:05.0,59.1000061,-75.69667679,45.38396211,1.7754,-1.5534,101.6664,9.46087,-16.347826,-27.826086,989.265,0.005144,0
21/11/2018,59:06.0,59.1000061,-75.69667679,45.38396211,1.9996,-4.4471,101.8058,14.121739,1.113043,-11.478261,989.304,0.005144,0
21/11/2018,59:07.0,59.1000061,-75.69667679,45.38396211,2.3626,-3.868,101.4854,5.147826,-14.747826,-4.104348,989.34,0,-0.005144
21/11/2018,59:08.0,59.1000061,-75.69667679,45.38396211,1.9977,-5.1109,101.5301,10.782609,-0.13913,0.13913,989.411,0.005144,0.005144
21/11/2018,59:09.0,59.1000061,-75.69667679,45.38396211,-0.2217,-3.3274,101.6206,17.73913,-9.252174,4.730435,989.411,0.005144,0
21/11/2018,59:10.0,59.1000061,-75.69667679,45.38396211,1.3505,-3.6034,98.2413,3.130435,-7.652174,1.182609,989.613,0.005144,0
21/11/2018,59:11.0,59.1000061,-75.69667679,45.38396211,0.8564,-3.8564,101.4854,28.313044,-12.452174,0,989.504,0.005144,0
21/11/2018,59:12.0,59.1000061,-75.69667679,45.38396211,1.6925,-4.2345,101.5752,20.869566,-3.617391,5.913043,989.504,0.005144,0
21/11/2018,59:13.0,59.1000061,-75.69667679,45.38396211,0.4386,-2.6324,101.8421,19.269566,-2.434783,-5.704348,989.654,0,-0.005144
21/11/2018,59:14.0,59.1000061,-75.69667679,45.38396211,2.6064,-3.9112,101.5301,32.695652,-1.6,0,989.89,0.005144,0.005144
21/11/2018,59:15.0,59.1000061,-75.69667679,45.38396211,3.1135,-3.1135,101.5301,48.13913,0,-2.782609,989.664,0.005144,0
21/11/2018,59:16.0,59.1000061,-75.69667679,45.38396211,2.6016,-1.5173,101.8887,27.060869,-13.843478,-9.252174,989.704,0.005144,0
21/11/2018,59:17.0,59.1000061,-75.69667679,45.38396211,2.1175,-5.9384,101.5301,12.66087,2.921739,1.947826,989.154,0,-0.005144
21/11/2018,59:18.0,59.1000061,-75.69667679,45.38396211,-0.216,-2.5927,101.4854,23.652174,-2.226087,-16.208696,989.154,0,0
21/11/2018,59:19.0,59.1000061,-75.69667679,45.38396211,3.3706,-6.3292,101.5752,20.730434,-1.73913,2.017391,989.387,0.005144,0.005144
21/11/2018,59:20.0,59.1000061,-75.69667679,45.38396211,1.6441,-4.1132,101.5301,8,-11.2,-8.834783,989.49,0.005144,0
21/11/2018,59:21.0,59.1000061,-75.69667679,45.38396211,1.3127,-4.5989,101.5752,17.669565,7.860869,-8.834783,989.183,0,-0.005144
21/11/2018,59:22.0,59.1000061,-75.69667679,45.38396211,1.8869,-2.0967,101.75,20.452173,-1.252174,-33.18261,989.183,0,0
21/11/2018,59:23.0,59.1000061,-75.69667679,45.38396211,1.7654,-3.7536,101.5752,20.382608,5.008696,-0.13913,989.348,0.005144,0.005144
21/11/2018,59:24.0,59.1000061,-75.69667679,45.38396211,1.5523,-5.7747,101.7959,29.913044,16.347826,-4.8,989.348,0,-0.005144
21/11/2018,59:25.0,59.1000061,-75.69666917,45.38396211,2.3153,-5.0568,102.0632,32.417393,2.156522,-11.130435,989.348,0.005144,0.005144
21/11/2018,59:26.0,59,-75.69666917,45.38396211,3.1057,-5.1065,101.57,39.443478,3.269565,-8.904347,989.154,0.005144,0
21/11/2018,59:27.0,59,-75.69666917,45.38396211,0.2093,-4.3987,101.441,32.417393,1.73913,-10.782609,989.154,0,-0.005144
21/11/2018,59:28.0,59,-75.69666917,45.38396211,0,-3.9153,101.441,24.486956,-11.965218,-17.18261,989.567,0,0
21/11/2018,59:29.0,59,-75.69666917,45.38396211,2.7167,-4.8103,101.5752,2.991304,-2.295652,-2.156522,989.567,0.005144,0.005144
21/11/2018,59:30.0,59,-75.69666917,45.38396211,-0.216,-5.6246,100.568,0,-11.756522,-6.817391,989.567,0.005144,0
21/11/2018,59:31.0,59,-75.69666917,45.38396211,1.9359,-2.5815,101.9695,21.426086,-8.765218,-9.669565,989.317,0.005144,0
21/11/2018,59:32.0,59,-75.69666917,45.38396211,3.389,-2.1174,101.4854,19.617392,-4.591304,-2.713043,989.791,0.005144,0
21/11/2018,59:33.0,59,-75.69666917,45.38396211,-1.7221,-5.1726,101.4854,23.652174,6.53913,-19.33913,989.791,0.005144,0
21/11/2018,59:34.0,59,-75.69666917,45.38396211,-2.7051,-1.8724,101.6593,18.434782,-10.365217,-20.034782,989.182,0.005144,0
21/11/2018,59:35.0,59,-75.69666917,45.38396211,4.4306,-5.3191,101.9695,21.426086,-17.043478,-6.191304,989.322,0,-0.005144
21/11/2018,59:36.0,59,-75.69666917,45.38396211,0.8243,-0.8243,101.8421,15.234782,-16,-1.391304,989.581,0,0
21/11/2018,59:37.0,59,-75.69666917,45.38396211,1.3031,-4.3476,101.7045,11.686956,2.017391,0.347826,989.581,0,0
21/11/2018,59:38.0,59,-75.69666917,45.38396211,0.4318,-3.024,101.6145,4.591304,-15.095653,-22.956522,989.581,0,0
21/11/2018,59:39.0,59,-75.69666917,45.38396211,0.4204,-3.786,101.7959,29.426086,0.069565,-7.095652,989.581,0.005144,0.005144
21/11/2018,59:40.0,59,-75.69666917,45.38396211,-1.3131,-4.3808,101.397,20.034782,0.486957,-16.626087,989.821,0,-0.005144
21/11/2018,59:41.0,59,-75.69666917,45.38396211,1.31,-3.0579,101.4854,25.947826,2.852174,-23.513044,989.821,0,0
21/11/2018,59:42.0,59,-75.69666917,45.38396211,0.8541,-2.7768,101.397,29.913044,-14.26087,-1.530435,989.724,0,0
21/11/2018,59:43.0,59,-75.69666917,45.38396211,1.2566,-3.5624,101.441,22.539131,-18.504349,-22.81739,989.724,0.005144,0.005144
21/11/2018,59:44.0,59,-75.69666917,45.38396211,1.9525,-4.995,97.0676,29.913044,-11.269566,-0.486957,989.724,0.005144,0
21/11/2018,59:45.0,59,-75.69666917,45.38396211,-0.6627,-3.0939,101.0515,22.26087,-4.8,-13.913043,989.1608,0.005144,0
21/11/2018,59:46.0,59,-75.69666917,45.38396211,0,-5.4923,101.7959,5.217391,0.208696,-6.886957,989.1608,0.005144,0
21/11/2018,59:47.0,59,-75.69666917,45.38396211,-3.0005,-1.4997,101.6593,24.347826,14.121739,-7.582609,989.1608,0.005144,0
21/11/2018,59:48.0,59,-75.69666917,45.38396211,1.9637,-3.4926,101.7045,9.878261,5.008696,5.147826,989.1122,0.005144,0
21/11/2018,59:49.0,59,-75.69666917,45.38396211,-1.5393,-3.5202,101.8772,22.747826,-11.965218,-3.33913,989.1481,0.005144,0
21/11/2018,59:50.0,59,-75.69666917,45.38396211,-0.2255,-5.4189,101.441,18.365217,9.252174,-18.713043,989.839,0.005144,0
21/11/2018,59:51.0,59,-75.69666917,45.38396211,2.6197,-2.6197,102.1415,33.669567,-0.556522,-23.791304,989.839,0.005144,0
21/11/2018,59:52.0,59,-75.69666917,45.38396211,2.9485,-4.4252,101.6593,25.252174,3.33913,-15.582608,989.757,0.005144,0
21/11/2018,59:53.0,59,-75.69666917,45.38396211,0.846,-4.6577,101.6145,18.086956,-10.226087,-9.530435,989.757,0.005144,0
21/11/2018,59:54.0,59,-75.69666917,45.38396211,2.6506,-5.5287,101.441,21.495651,-15.234782,2.086957,989.1102,0,-0.005144
21/11/2018,59:55.0,59,-75.69666917,45.38396211,2.2176,-2.4395,101.8772,25.808695,-15.304348,-4.93913,989.1169,0.005144,0.005144
21/11/2018,59:56.0,59,-75.69666917,45.38396211,2.6255,-4.1592,101.6145,26.713043,-15.930435,2.782609,989.1384,0.005144,0
21/11/2018,59:57.0,59,-75.69666917,45.38396211,1.9748,-5.0523,102.0162,10.504348,-1.391304,-2.086957,989.152,0,-0.005144
21/11/2018,59:58.0,59,-75.69666917,45.38396211,2.5813,-5.3838,101.6593,28.173914,-3.547826,-13.843478,989.152,0.005144,0.005144
21/11/2018,59:59.0,59,-75.69666917,45.38396211,0.4018,-2.0095,101.75,22.956522,2.434783,-17.252174,989.1132,0.005144,0
21/11/2018,00:00.0,59,-75.69666917,45.38396211,2.2064,-3.7526,101.6593,43.547825,3.478261,-16.347826,989.1414,0,-0.005144
21/11/2018,00:01.0,59,-75.69666917,45.38396211,-0.2111,-3.3788,102.2361,15.373913,11.130435,-26.434782,989.1414,0,0
21/11/2018,00:02.0,59,-75.69666917,45.38396211,2.4306,-4.0531,101.9695,30.469564,0.695652,-25.669565,989.1414,0,0
21/11/2018,00:03.0,58.8999939,-75.69666917,45.38396211,3.6591,-4.5217,101.6145,26.852175,-2.921739,-6.53913,989.893,0.005144,0.005144
21/11/2018,00:04.0,58.8999939,-75.69666917,45.38396211,1.2438,-2.9031,101.7045,34.226086,-6.052174,-0.626087,989.135,0,-0.005144
21/11/2018,00:05.0,58.8999939,-75.69666917,45.38396211,0,-1.8813,101.8316,32.556522,-6.052174,8.139131,989.1267,0,0
21/11/2018,00:06.0,58.8999939,-75.69666917,45.38396211,1.7114,-4.2819,101.6593,23.930435,9.947826,-16.834784,989.1573,0.005144,0.005144
21/11/2018,00:07.0,58.8999939,-75.69666917,45.38396211,0.4223,-2.9572,101.9695,30.539131,-6.469565,-0.347826,989.1573,0.005144,0
21/11/2018,00:08.0,58.8999939,-75.69666917,45.38396211,1.2487,-2.498,101.6145,5.913043,-1.252174,-13.982609,989.1573,0.005144,0
21/11/2018,00:09.0,58.8999939,-75.69666917,45.38396211,2.1332,-5.9825,101.7863,27.756521,-0.417391,-20.173914,989.1573,0.005144,0
21/11/2018,00:10.0,58.8999939,-75.69666917,45.38396211,3.0828,-5.968,101.9232,25.947826,-5.843478,7.513043,989.1573,0,-0.005144
21/11/2018,00:11.0,58.8999939,-75.69666917,45.38396211,2.5136,-2.9328,101.9232,25.043478,-10.156522,-19.130434,989.1084,0.005144,0.005144
21/11/2018,00:12.0,58.8999939,-75.69666917,45.38396211,1.9451,-0.4322,101.8316,25.043478,-4.173913,-5.634783,989.1031,0.005144,0
21/11/2018,00:13.0,58.8999939,-75.69666917,45.38396211,0.8376,-3.7719,101.6593,13.565217,7.165217,7.443478,989.1277,0,-0.005144
21/11/2018,00:14.0,58.8999939,-75.69666917,45.38396211,-1.0765,-1.5072,101.57,20.034782,-5.147826,-19.826086,989.1277,0.005144,0.005144
21/11/2018,00:15.0,58.8999939,-75.69666917,45.38396211,5.0251,-2.2818,101.8316,24.626087,-6.4,-9.669565,989.1277,0.005144,0
21/11/2018,00:16.0,58.8999939,-75.69666917,45.38396211,3.0293,-3.6793,101.9695,4.730435,-12.313044,-15.860869,989.1277,0,-0.005144
21/11/2018,00:17.0,58.8999939,-75.69666917,45.38396211,0,-4.2364,101.8316,39.86087,1.878261,-14.956522,989.1277,0.005144,0.005144
21/11/2018,00:18.0,58.8999939,-75.69666917,45.38396211,0.852,-4.9046,101.7863,9.043478,2.156522,-21.565218,989.174,0.005144,0
21/11/2018,00:19.0,58.8999939,-75.69666917,45.38396211,1.0923,-2.4037,101.6968,20.104347,-9.252174,-19.060869,989.1205,0.005144,0
21/11/2018,00:20.0,58.8999939,-75.69666917,45.38396211,2.8027,-3.6662,101.7045,32.765217,6.886957,-10.713043,989.1873,0,-0.005144
21/11/2018,00:21.0,58.8999939,-75.69666917,45.38396211,1.9416,-3.4532,101.8772,22.81739,0.765217,-9.878261,989.1873,0.005144,0.005144
21/11/2018,00:22.0,58.8999939,-75.69666917,45.38396211,0.6272,-5.0238,101.6593,33.808697,-15.652174,-7.791304,989.1873,0.005144,0
21/11/2018,00:23.0,58.8999939,-75.69666917,45.38396211,2.3549,-3.4265,101.8772,20.243479,-1.391304,11.2,989.1921,0.005144,0
21/11/2018,00:24.0,58.8999939,-75.69666917,45.38396211,0.4249,-4.0401,101.9232,29.217392,-4.869565,-14.26087,989.1764,0.005144,0
21/11/2018,00:25.0,58.8999939,-75.69666917,45.38396211,1.9469,-4.3298,101.57,31.304348,-6.678261,-14.26087,989.1941,0.005144,0
21/11/2018,00:26.0,58.8999939,-75.69666917,45.38396211,3.7797,-2.8895,101.9695,24.208696,10.156522,-6.747826,989.187,0.005144,0
21/11/2018,00:27.0,58.8999939,-75.69666917,45.38396211,1.4831,-2.9672,102.0023,22.191305,3.756522,-13.704348,989.14,0,-0.005144
21/11/2018,00:28.0,58.8999939,-75.69666917,45.38396211,2.3804,-3.8971,101.7863,16.278261,-18.434782,-13.704348,989.1681,0.005144,0.005144
